time,fx,fy,fz,fx_filtered,fy_filtered,fz_filtered
12.480362176895142,0.08934705,0.079112455,0.062465638,0.095838346,0.07148159,0.058537308
12.49570918083191,0.10118213,0.09758255,0.0954036,0.09575905,0.07218843,0.059366565
12.507986068725586,0.10118213,0.09758255,0.0954036,0.09567976,0.072895266,0.060195826
12.521536588668823,0.10118213,0.09758255,0.0954036,0.09560046,0.0736021,0.06102509
12.532357454299927,0.10118213,0.09758255,0.0954036,0.095521174,0.07430894,0.061854348
12.543222188949585,0.07261284,0.08038786,0.051328108,0.0948705,0.07467188,0.0618021
12.554095029830933,0.07261284,0.08038786,0.051328108,0.09452206,0.07521035,0.06207807
12.565399646759033,0.07261284,0.08038786,0.051328108,0.0941736,0.07574881,0.062354043
12.57697582244873,0.07261284,0.08038786,0.051328108,0.09382516,0.07628728,0.06263001
12.587942838668823,0.07261284,0.08038786,0.051328108,0.093476705,0.07682574,0.06290599
12.598918676376343,0.07261284,0.08038786,0.051328108,0.09312824,0.0773642,0.06318197
12.609716653823853,0.08581309,0.083296224,0.075474605,0.093043804,0.07796083,0.06394086
12.62256932258606,0.08581309,0.083296224,0.075474605,0.09340934,0.077769384,0.06418725
12.634005308151245,0.08581309,0.083296224,0.075474605,0.093774885,0.07757794,0.06443364
12.645448923110962,0.08581309,0.083296224,0.075474605,0.09414042,0.07738649,0.06468003
12.656870365142822,0.08581309,0.083296224,0.075474605,0.093765356,0.07777805,0.06510776
12.668315887451172,0.0756509,0.082635224,0.046546206,0.09318706,0.078156374,0.064956926
12.68220567703247,0.0756509,0.082635224,0.046546206,0.09260876,0.07853471,0.06480609
12.693414211273193,0.0756509,0.082635224,0.046546206,0.09203046,0.07891303,0.06465525
12.704571723937988,0.0756509,0.082635224,0.046546206,0.09145216,0.079291366,0.064504415
12.715893507003784,0.0756509,0.082635224,0.046546206,0.091126375,0.07952994,0.064244024
12.72732949256897,0.0756509,0.082635224,0.046546206,0.09080058,0.07976853,0.063983634
12.738313674926758,0.07058136,0.0714612,0.044734374,0.09037341,0.079783626,0.063687
12.753458261489868,0.07058136,0.0714612,0.044734374,0.08994623,0.07979873,0.063390374
12.76544713973999,0.07058136,0.0714612,0.044734374,0.08951906,0.07981383,0.063093744
12.776379108428955,0.07058136,0.0714612,0.044734374,0.08909189,0.07982893,0.062797114
12.787581205368042,0.07058136,0.0714612,0.044734374,0.08786239,0.07962279,0.062230453
12.798721075057983,0.081352875,0.07065019,0.057801843,0.0868483,0.07940043,0.061925136
12.810523748397827,0.081352875,0.07065019,0.057801843,0.085834205,0.079178065,0.061619814
12.822340726852417,0.081352875,0.07065019,0.057801843,0.08482013,0.07895571,0.061314497
12.837491273880005,0.081352875,0.07065019,0.057801843,0.08448216,0.0787765,0.060849924
12.851223468780518,0.081352875,0.07065019,0.057801843,0.08414419,0.078597285,0.060385343
12.862329483032227,0.09733635,0.07565035,0.061844513,0.0841259,0.078518085,0.060001627
12.875298261642456,0.09733635,0.07565035,0.061844513,0.0841076,0.078438886,0.0596179
12.886644840240479,0.09733635,0.07565035,0.061844513,0.08408932,0.078359686,0.059234187
12.897496938705444,0.09733635,0.07565035,0.061844513,0.08407102,0.07828048,0.05885046
12.909250020980835,0.09733635,0.07565035,0.061844513,0.08421124,0.07828116,0.058811527
12.920702457427979,0.08104214,0.07431632,0.050447762,0.08402558,0.07825515,0.058544647
12.932055473327637,0.08104214,0.07431632,0.050447762,0.0838399,0.07822914,0.058277775
12.94388484954834,0.08104214,0.07431632,0.050447762,0.083654225,0.07820313,0.05801089
12.956646919250488,0.08104214,0.07431632,0.050447762,0.08346855,0.07817712,0.05774401
12.968294143676758,0.08104214,0.07431632,0.050447762,0.08335822,0.07829436,0.05793319
12.979385375976562,0.07890876,0.07742968,0.05811262,0.083205216,0.07847387,0.058275662
12.990541696548462,0.07890876,0.07742968,0.05811262,0.08305222,0.07865339,0.058618136
13.003445863723755,0.07890876,0.07742968,0.05811262,0.082899205,0.078832895,0.05896061
13.0151207447052,0.07890876,0.07742968,0.05811262,0.08274621,0.07901242,0.059303094
13.02594804763794,0.07890876,0.07742968,0.05811262,0.08253744,0.078978755,0.059216034
13.037582159042358,0.102492265,0.073765576,0.06802277,0.08280034,0.07887182,0.059327174
13.050215482711792,0.102492265,0.073765576,0.06802277,0.08306324,0.078764886,0.059438314
13.062578678131104,0.102492265,0.073765576,0.06802277,0.08332614,0.07865794,0.059549455
13.073872804641724,0.102492265,0.073765576,0.06802277,0.08358905,0.07855101,0.05966059
13.084497213363647,0.102492265,0.073765576,0.06802277,0.08361524,0.078074664,0.059112974
13.09553050994873,0.09017919,0.08430255,0.06700246,0.08339518,0.07780907,0.05854495
13.106854677200317,0.09017919,0.08430255,0.06700246,0.08317512,0.07754348,0.057976928
13.117799043655396,0.09017919,0.08430255,0.06700246,0.082955055,0.07727789,0.05740891
13.128784894943237,0.09017919,0.08430255,0.06700246,0.08330639,0.07735619,0.057722397
13.140908479690552,0.09017919,0.08430255,0.06700246,0.08365771,0.07743448,0.058035884
13.152064800262451,0.09017919,0.08430255,0.06700246,0.08400904,0.07751278,0.05834937
13.165152549743652,0.11595984,0.062479526,0.060694724,0.08487597,0.07715461,0.058536705
13.177270889282227,0.11595984,0.062479526,0.060694724,0.08574291,0.07679644,0.058724035
13.192054748535156,0.11595984,0.062479526,0.060694724,0.08660986,0.07643827,0.05891137
13.204149723052979,0.11595984,0.062479526,0.060694724,0.08721279,0.07602193,0.058615766
13.218174457550049,0.11595984,0.062479526,0.060694724,0.087815724,0.0756056,0.05832017
13.229720830917358,0.11595984,0.062479526,0.060694724,0.08841866,0.07518926,0.058024574
13.24224042892456,0.08838233,0.078707494,0.06201671,0.08847006,0.07509749,0.057755418
13.25422739982605,0.08838233,0.078707494,0.06201671,0.08852144,0.07500572,0.05748626
13.26629376411438,0.08838233,0.078707494,0.06201671,0.08877608,0.07492715,0.057795674
