,set_point,filter_measure_variable,gross_measure_variable,error
0,80,71.67148763726354,71.42558187178358,8.328512362736461
1,80,72.65489522197957,74.62171039141161,7.345104778020428
2,80,72.88466933289553,73.5739916656434,7.115330667104473
3,80,72.38564015770035,70.38952345691963,7.614359842299649
4,80,73.06149364393669,76.44076107511839,6.938506356063314
5,80,73.6322300607126,77.05664856136814,6.367769939287399
6,80,73.54649508187563,72.94635023001679,6.453504918124366
7,80,73.85647161996403,76.33628392467118,6.143528380035974
8,80,74.15500815063973,76.84183692672107,5.8449918493602695
9,80,73.93252622160985,71.70770693131097,6.067473778390152
10,80,74.17642000259613,76.85925159344525,5.8235799974038684
11,80,74.0130591850194,72.05272937409876,5.986940814980599
12,80,74.11149565285731,75.39116973475016,5.8885043471426854
13,80,74.23339281965117,75.9399531547651,5.766607180348828
14,80,74.14744050394962,72.85815576842656,5.852559496050375
15,80,74.03034829558943,72.15687296182635,5.969651704410566
16,80,74.24170215776272,77.83471781470858,5.758297842237283
17,80,74.06780787740429,70.93771083095271,5.932192122595708
18,80,74.182209644318,76.35584321567828,5.817790355682007
19,80,74.42934927779906,76.86018607236485,5.570650722200938
20,80,74.53930658458536,73.62472800750928,5.460693415414639
21,80,74.73681205752635,78.57181985023169,5.26318794247365
22,80,74.72539729602201,73.3456964355561,5.27460270397799
23,80,74.93413662665789,74.56431006963761,5.065863373342111
24,80,74.6632740997816,71.0235105375923,5.336725900218397
25,80,74.45544831453506,72.90013285643744,5.544551685464938
26,80,73.18597329195055,47.55684977832621,6.814026708049454
27,80,70.73873692808795,27.391556647419293,9.261263071912055
28,80,76.37350834098146,189.53726518459146,3.6264916590185408
29,80,77.18229700258112,87.88348016330417,2.817702997418877
30,80,74.15132152825478,16.239742106918563,5.848678471745217
31,80,73.95823013051105,68.19090141922396,6.041769869488945
32,80,78.10185762305044,158.26371958553804,1.898142376949565
33,80,77.97247631768329,73.35232704742228,2.027523682316712
34,80,80.14860505142093,116.3807304431794,-0.1486050514209296
35,80,79.00048033080974,49.19437854960275,0.9995196691902635
36,80,75.55906182538783,9.006347706270502,4.440938174612171
37,80,73.41872129229752,28.130900169146248,6.581278707702481
38,80,75.73817197942478,122.74485695822365,4.261828020575223
39,80,74.43329057657171,50.76255801530344,5.566709423428293
40,80,77.31555977495493,131.2701119751734,2.6844402250450656
41,80,83.74537997622524,207.16822387563784,-3.7453799762252373
42,80,82.60792596220895,50.59661615523052,-2.6079259622089523
43,80,87.4647664716311,171.70112025808024,-7.464766471631094
44,80,88.04579410283557,82.64406316168221,-8.045794102835572
45,80,87.30065284441005,57.997307687926785,-7.3006528444100525
46,80,100.54421161340429,312.428025158211,-20.544211613404286
47,80,113.36945667384805,283.8964578562947,-33.36945667384805
48,80,123.765654065723,397.46121302209036,-43.765654065723
49,80,126.32074928449481,138.98538453874005,-46.32074928449481
50,80,129.63792582512193,82.58327291946058,-49.637925825121926
51,80,130.35754440013378,82.58327291946058,-50.357544400133776
52,80,126.57352206682992,82.58327291946058,-46.57352206682992
53,80,124.20098915769958,25.90166886481596,-44.20098915769958
54,80,120.03571968202948,33.07534092977781,-40.03571968202948
55,80,121.3668705737036,75.81739638308504,-41.36687057370359
56,80,125.55223156689945,92.71356757018752,-45.55223156689945
57,80,128.90389367149723,95.1641422611022,-48.90389367149723
58,80,127.46599737935671,93.98693111541343,-47.46599737935671
59,80,129.3511094404435,88.46479923703923,-49.35110944044351
60,80,126.38418831615687,71.93168948944025,-46.384188316156866
61,80,120.15066483792648,82.49775431103082,-40.150664837926485
62,80,121.8517904114166,84.61912762503289,-41.8517904114166
63,80,117.4786848281793,84.23900859333449,-37.4786848281793
64,80,117.78716428399434,88.81365227798267,-37.78716428399434
65,80,119.33997646540547,89.05355131614932,-39.33997646540547
66,80,108.0033560579378,85.69561700885725,-28.003356057937793
67,80,98.05740966200507,84.9775299376402,-18.05740966200507
68,80,82.4095903574211,84.50482693041138,-2.409590357421095
69,80,79.8610585149354,88.01474768902565,0.13894148506460624
70,80,80.48940838296011,95.15027027995517,-0.48940838296010725
71,80,81.30539430225951,98.90299130544861,-1.305394302259515
72,80,81.54309316393977,87.3372501530659,-1.5430931639397727
73,80,84.4852448968139,84.74470352229802,-4.485244896813896
74,80,86.8120510687273,79.61146436804623,-6.8120510687273
75,80,87.41329642265951,87.84230346172905,-7.4132964226595135
76,80,86.72822859325642,79.01221098212598,-6.728228593256418
77,80,85.85938268049769,77.78722400592726,-5.8593826804976885
78,80,85.6322675418812,89.44462834308395,-5.632267541881205
79,80,85.17857131552616,79.39087470993816,-5.178571315526156
80,80,85.35164468280297,75.39315683497655,-5.35164468280297
81,80,85.32877861499834,82.04043295493832,-5.328778614998342
82,80,85.60245086484969,90.09257262205992,-5.602450864849686
83,80,85.85012683118998,89.19252792014046,-5.850126831189982
84,80,86.02226162417196,92.25634813762211,-6.022261624171961
85,80,84.27388083242656,54.08593548124111,-4.273880832426556
86,80,84.32308855747695,86.67977150986538,-4.32308855747695
87,80,84.57010546414372,89.91786807097569,-4.570105464143722
88,80,84.76046192146721,88.3119560768807,-4.760461921467211
89,80,84.70598927621919,86.9252947840653,-4.705989276219185
90,80,84.25804606306579,86.19140601688711,-4.258046063065791
91,80,82.55642920966696,64.87065423747171,-2.556429209666959
92,80,81.41103919400855,64.42944983989808,-1.411039194008552
93,80,81.62756514759471,89.07522259402116,-1.6275651475947086
94,80,82.12122401892071,89.48464179456609,-2.1212240189207137
95,80,81.65426235300514,78.50307014341745,-1.6542623530051372
96,80,82.04177409313223,86.76244578466772,-2.041774093132233
97,80,82.44654518833258,85.88264590993417,-2.4465451883325784
98,80,81.99955514085393,80.50482739351122,-1.9995551408539285
99,80,81.28337831708018,65.067338234463,-1.283378317080178
100,80,81.83597258256984,86.44504214476996,-1.8359725825698376
101,80,82.1721621052917,88.7642234093754,-2.1721621052917044
102,80,82.14871136313332,89.6235577788924,-2.148711363133316
103,80,81.73239098899651,80.8661204374046,-1.7323909889965137
104,80,81.66699753175297,90.94847899275082,-1.666997531752969
105,80,83.95772067425473,99.90039833127688,-3.9577206742547304
106,80,84.4253951103014,96.0332602307983,-4.425395110301395
107,80,84.49182836029485,91.24653307084465,-4.491828360294846
108,80,84.40560197694306,86.58742840984527,-4.4056019769430605
109,80,84.38706925181779,86.55464028156001,-4.387069251817792
110,80,84.4681801896821,87.81362477417338,-4.468180189682101
111,80,85.71840077879267,89.8750660196828,-5.71840077879267
112,80,86.4819943281359,79.70132082676268,-6.481994328135897
113,80,85.37455811415755,66.92649831445412,-5.374558114157551
114,80,85.34101205336287,88.81372057867252,-5.341012053362874
115,80,85.85784329477092,88.83969497157857,-5.857843294770916
116,80,84.27622490767793,55.13007804280781,-4.276224907677928
117,80,82.56416101634082,51.64136808319195,-2.564161016340819
118,80,82.85803773287469,86.38236172418884,-2.858037732874692
119,80,82.5027480118616,57.961543814200674,-2.5027480118615983
120,80,82.6921095162227,90.23227223199225,-2.6921095162227004
