4
6
7
10
14
21
23
24
25
26
29
32
40
42
46
50
56
57
60
65
68
84
86
92
97
101
110
115
117
119
120
123
126
127
128
131
133
139
144
146
148
152
154
157
160
161
170
172
173
175
177
179
180
181
182
187
188
189
197
198
200
206
209
